17:00:52 mem_avail=12531M swap_used=875M disk_free=32G containers=4 docker_ps_ms=86 docker_rc=0
17:01:12 mem_avail=12942M swap_used=875M disk_free=34G containers=3 docker_ps_ms=56 docker_rc=0
17:01:32 mem_avail=12703M swap_used=875M disk_free=34G containers=4 docker_ps_ms=51 docker_rc=0
17:01:52 mem_avail=12706M swap_used=875M disk_free=33G containers=4 docker_ps_ms=59 docker_rc=0
17:02:12 mem_avail=12636M swap_used=875M disk_free=33G containers=4 docker_ps_ms=49 docker_rc=0
17:02:32 mem_avail=12722M swap_used=875M disk_free=33G containers=4 docker_ps_ms=67 docker_rc=0
17:02:53 mem_avail=12134M swap_used=875M disk_free=33G containers=4 docker_ps_ms=60 docker_rc=0
17:03:13 mem_avail=12328M swap_used=875M disk_free=33G containers=4 docker_ps_ms=171 docker_rc=0
17:03:33 mem_avail=12308M swap_used=875M disk_free=32G containers=4 docker_ps_ms=45 docker_rc=0
17:03:54 mem_avail=12325M swap_used=875M disk_free=33G containers=3 docker_ps_ms=66 docker_rc=0
17:04:14 mem_avail=12306M swap_used=875M disk_free=33G containers=4 docker_ps_ms=63 docker_rc=0
17:04:34 mem_avail=12064M swap_used=875M disk_free=32G containers=4 docker_ps_ms=81 docker_rc=0
17:04:54 mem_avail=12161M swap_used=875M disk_free=32G containers=4 docker_ps_ms=54 docker_rc=0
17:05:14 mem_avail=12143M swap_used=875M disk_free=32G containers=4 docker_ps_ms=70 docker_rc=0
17:05:35 mem_avail=12104M swap_used=875M disk_free=31G containers=4 docker_ps_ms=58 docker_rc=0
17:05:55 mem_avail=12383M swap_used=875M disk_free=32G containers=4 docker_ps_ms=61 docker_rc=0
17:06:15 mem_avail=12558M swap_used=875M disk_free=31G containers=4 docker_ps_ms=46 docker_rc=0
17:06:35 mem_avail=12338M swap_used=875M disk_free=33G containers=4 docker_ps_ms=62 docker_rc=0
17:06:55 mem_avail=12388M swap_used=875M disk_free=33G containers=4 docker_ps_ms=51 docker_rc=0
17:07:15 mem_avail=12324M swap_used=875M disk_free=33G containers=4 docker_ps_ms=63 docker_rc=0
17:07:35 mem_avail=12126M swap_used=875M disk_free=33G containers=4 docker_ps_ms=48 docker_rc=0
17:07:55 mem_avail=12182M swap_used=875M disk_free=32G containers=4 docker_ps_ms=49 docker_rc=0
17:08:16 mem_avail=12356M swap_used=875M disk_free=32G containers=4 docker_ps_ms=51 docker_rc=0
17:08:36 mem_avail=12538M swap_used=875M disk_free=32G containers=4 docker_ps_ms=61 docker_rc=0
17:08:56 mem_avail=12505M swap_used=875M disk_free=33G containers=4 docker_ps_ms=50 docker_rc=0
17:09:16 mem_avail=12389M swap_used=875M disk_free=33G containers=4 docker_ps_ms=54 docker_rc=0
17:09:36 mem_avail=12564M swap_used=875M disk_free=33G containers=4 docker_ps_ms=49 docker_rc=0
17:09:56 mem_avail=12069M swap_used=875M disk_free=35G containers=3 docker_ps_ms=144 docker_rc=0
17:10:17 mem_avail=11739M swap_used=875M disk_free=36G containers=3 docker_ps_ms=72 docker_rc=0
17:10:37 mem_avail=11084M swap_used=875M disk_free=35G containers=4 docker_ps_ms=91 docker_rc=0
17:10:57 mem_avail=11353M swap_used=875M disk_free=35G containers=4 docker_ps_ms=86 docker_rc=0
17:11:17 mem_avail=12352M swap_used=875M disk_free=35G containers=4 docker_ps_ms=60 docker_rc=0
17:11:37 mem_avail=12856M swap_used=875M disk_free=35G containers=4 docker_ps_ms=61 docker_rc=0
17:11:57 mem_avail=12515M swap_used=875M disk_free=35G containers=4 docker_ps_ms=55 docker_rc=0
17:12:18 mem_avail=12872M swap_used=875M disk_free=36G containers=4 docker_ps_ms=64 docker_rc=0
17:12:38 mem_avail=12680M swap_used=875M disk_free=35G containers=4 docker_ps_ms=63 docker_rc=0
17:12:58 mem_avail=12611M swap_used=875M disk_free=35G containers=4 docker_ps_ms=54 docker_rc=0
17:13:18 mem_avail=12594M swap_used=875M disk_free=35G containers=4 docker_ps_ms=46 docker_rc=0
17:13:38 mem_avail=12363M swap_used=875M disk_free=35G containers=4 docker_ps_ms=83 docker_rc=0
17:13:58 mem_avail=12347M swap_used=875M disk_free=35G containers=4 docker_ps_ms=62 docker_rc=0
17:14:18 mem_avail=12852M swap_used=875M disk_free=35G containers=4 docker_ps_ms=75 docker_rc=0
17:14:39 mem_avail=12407M swap_used=875M disk_free=35G containers=4 docker_ps_ms=52 docker_rc=0
17:14:59 mem_avail=12272M swap_used=875M disk_free=35G containers=4 docker_ps_ms=45 docker_rc=0
17:15:19 mem_avail=12898M swap_used=875M disk_free=35G containers=4 docker_ps_ms=53 docker_rc=0
17:15:39 mem_avail=12893M swap_used=875M disk_free=35G containers=4 docker_ps_ms=96 docker_rc=0
